time,x,y,row,col,coverage,collision_count,v,w
10.88,0.213,-0.811,1,6,0.074,2,0.056,1.576
11.01,0.221,-0.794,1,6,0.074,2,0.312,1.352
11.14,0.233,-0.769,1,6,0.074,2,0.388,0.904
11.26,0.245,-0.743,1,6,0.074,2,0.405,0.801
11.39,0.246,-0.738,2,7,0.083,3,0.368,1.024
11.52,0.251,-0.738,2,7,0.083,3,0.353,1.114
11.65,0.252,-0.738,2,7,0.083,3,0.277,1.562
11.78,0.253,-0.739,2,7,0.083,3,0.056,1.600
11.90,0.254,-0.739,2,7,0.083,3,0.055,1.660
12.03,0.253,-0.739,2,7,0.083,4,0.055,1.665
12.16,0.254,-0.740,2,7,0.083,4,0.055,1.665
12.29,0.252,-0.740,2,7,0.083,4,0.249,1.730
12.42,0.253,-0.740,2,7,0.083,4,0.249,1.730
12.54,0.254,-0.741,2,7,0.083,5,0.286,1.506
12.67,0.254,-0.741,2,7,0.083,6,0.286,1.506
12.80,0.254,-0.741,2,7,0.083,6,0.262,1.650
12.93,0.255,-0.743,2,7,0.083,6,0.052,1.874
13.06,0.255,-0.743,2,7,0.083,6,0.259,1.671
13.18,0.255,-0.743,2,7,0.083,6,0.259,1.671
13.31,0.256,-0.743,2,7,0.083,6,0.296,1.447
13.44,0.255,-0.745,2,7,0.083,6,0.242,1.773
13.57,0.256,-0.745,2,7,0.083,6,0.279,1.549
13.70,0.256,-0.745,2,7,0.083,6,0.279,1.549
13.82,0.259,-0.746,2,7,0.083,6,0.057,1.549
13.95,0.256,-0.746,2,7,0.083,6,0.230,1.842
14.08,0.257,-0.747,2,7,0.083,6,0.268,1.618
14.21,0.257,-0.746,2,7,0.083,6,0.264,1.642
14.34,0.258,-0.746,2,7,0.083,6,0.260,1.663
14.46,0.258,-0.748,2,7,0.083,6,0.052,1.887
14.59,0.260,-0.749,2,7,0.083,6,0.055,1.671
14.72,0.259,-0.749,2,7,0.083,6,0.296,1.447
14.85,0.259,-0.751,2,7,0.083,6,0.052,1.895
14.98,0.261,-0.751,2,7,0.083,6,0.054,1.725
15.10,0.261,-0.752,2,7,0.083,6,0.054,1.725
15.23,0.262,-0.752,2,7,0.083,6,0.053,1.770
15.36,0.260,-0.754,2,7,0.083,6,0.242,1.770
15.49,0.265,-0.754,2,7,0.083,6,0.057,1.546
15.62,0.262,-0.756,2,7,0.083,6,0.232,1.829
15.74,0.263,-0.756,2,7,0.083,6,0.053,1.829
15.87,0.265,-0.756,2,7,0.083,6,0.056,1.605
16.00,0.264,-0.756,2,7,0.083,6,0.056,1.629
16.13,0.265,-0.757,2,7,0.083,6,0.055,1.662
16.26,0.264,-0.760,2,7,0.083,7,0.222,1.886
16.38,0.264,-0.760,2,7,0.083,7,0.298,1.438
16.51,0.269,-0.759,2,7,0.083,7,0.062,1.214
16.64,0.269,-0.760,2,7,0.083,7,0.055,1.662
16.77,0.270,-0.761,2,7,0.083,7,0.054,1.743
16.90,0.269,-0.761,2,7,0.083,7,0.247,1.743
17.02,0.271,-0.762,2,7,0.083,7,0.054,1.743
17.15,0.270,-0.762,2,7,0.083,7,0.247,1.743
17.28,0.273,-0.762,2,7,0.083,7,0.054,1.743
17.41,0.271,-0.763,2,7,0.083,7,0.247,1.743
17.54,0.272,-0.764,2,7,0.083,7,0.247,1.743
17.66,0.272,-0.764,2,7,0.083,7,0.247,1.743
17.79,0.273,-0.764,2,7,0.083,7,0.247,1.743
17.92,0.276,-0.765,2,7,0.083,7,0.054,1.743
18.05,0.274,-0.765,2,7,0.083,7,0.247,1.743
18.18,0.275,-0.766,2,7,0.083,7,0.247,1.743
18.30,0.276,-0.767,2,7,0.083,7,0.247,1.743
18.43,0.279,-0.767,2,7,0.083,7,0.054,1.743
18.56,0.280,-0.768,2,7,0.083,7,0.054,1.743
18.69,0.282,-0.769,2,7,0.083,7,0.054,1.743
18.82,0.283,-0.770,2,7,0.083,7,0.054,1.743
18.94,0.284,-0.770,2,7,0.083,7,0.054,1.743
19.07,0.286,-0.772,2,7,0.083,7,0.284,1.519
19.20,0.288,-0.773,2,7,0.083,7,0.284,1.519
19.33,0.290,-0.774,2,7,0.083,7,0.283,1.525
19.46,0.292,-0.775,2,7,0.083,7,0.283,1.527
19.58,0.296,-0.776,2,7,0.083,7,0.057,1.527
19.71,0.298,-0.777,2,7,0.083,7,0.056,1.609
19.84,0.300,-0.778,2,7,0.083,7,0.055,1.637
19.97,0.303,-0.779,2,7,0.083,7,0.302,1.415
20.10,0.305,-0.780,2,7,0.083,7,0.055,1.652
20.22,0.305,-0.780,2,7,0.083,7,0.053,1.803
20.35,0.306,-0.780,2,7,0.083,7,0.053,1.803
20.48,0.304,-0.781,2,7,0.083,7,0.236,1.803
20.61,0.305,-0.781,2,7,0.083,7,0.236,1.803
20.74,0.306,-0.781,2,7,0.083,7,0.053,1.803
20.86,0.306,-0.781,2,7,0.083,7,0.053,1.803
20.99,0.305,-0.782,2,7,0.083,7,0.236,1.803
21.12,0.305,-0.782,2,7,0.083,7,0.236,1.803
21.25,0.307,-0.781,2,7,0.083,7,0.053,1.803
21.38,0.305,-0.782,2,7,0.083,7,0.236,1.803
21.50,0.306,-0.782,2,7,0.083,7,0.236,1.803
21.63,0.307,-0.781,2,7,0.083,7,0.053,1.803
21.76,0.306,-0.782,2,7,0.083,7,0.236,1.803
21.89,0.306,-0.782,2,7,0.083,7,0.236,1.803
22.02,0.308,-0.782,2,7,0.083,7,0.053,1.803
22.14,0.306,-0.783,2,7,0.083,7,0.236,1.803
22.27,0.306,-0.783,2,7,0.083,7,0.236,1.803
22.40,0.308,-0.782,2,7,0.083,7,0.053,1.803
22.53,0.307,-0.783,2,7,0.083,7,0.236,1.803
22.66,0.307,-0.783,2,7,0.083,7,0.236,1.803
22.78,0.308,-0.782,2,7,0.083,7,0.053,1.803
22.91,0.307,-0.783,2,7,0.083,7,0.236,1.803
23.04,0.307,-0.783,2,7,0.083,7,0.236,1.803
23.17,0.309,-0.783,2,7,0.083,7,0.053,1.803
23.30,0.307,-0.784,2,7,0.083,7,0.236,1.803
23.42,0.308,-0.784,2,7,0.083,7,0.236,1.803
23.55,0.309,-0.783,2,7,0.083,7,0.053,1.803
23.68,0.308,-0.784,2,7,0.083,7,0.236,1.803
23.81,0.308,-0.784,2,7,0.083,7,0.236,1.803
23.94,0.310,-0.783,2,7,0.083,7,0.053,1.803
24.06,0.308,-0.784,2,7,0.083,7,0.236,1.803
24.19,0.308,-0.784,2,7,0.083,7,0.236,1.803
24.32,0.310,-0.784,2,7,0.083,7,0.053,1.803
24.45,0.309,-0.785,2,7,0.083,7,0.236,1.803
24.58,0.309,-0.785,2,7,0.083,7,0.236,1.803
24.70,0.310,-0.784,2,7,0.083,7,0.053,1.803
24.83,0.309,-0.785,2,7,0.083,7,0.236,1.803
24.96,0.309,-0.785,2,7,0.083,7,0.236,1.803
25.09,0.311,-0.784,2,7,0.083,7,0.053,1.803
25.22,0.309,-0.785,2,7,0.083,7,0.236,1.803
25.34,0.310,-0.785,2,7,0.083,7,0.236,1.803
25.47,0.311,-0.784,2,7,0.083,7,0.053,1.803
25.60,0.310,-0.786,2,7,0.083,7,0.236,1.803
25.73,0.310,-0.785,2,7,0.083,7,0.236,1.803
25.86,0.311,-0.785,2,7,0.083,7,0.053,1.803
25.98,0.310,-0.786,2,7,0.083,7,0.236,1.803
26.11,0.311,-0.785,2,7,0.083,7,0.053,1.803
26.24,0.310,-0.786,2,7,0.083,7,0.236,1.803
26.37,0.310,-0.786,2,7,0.083,7,0.236,1.803
26.50,0.310,-0.786,2,7,0.083,7,0.236,1.803
26.62,0.311,-0.786,2,7,0.083,7,0.236,1.803
26.75,0.312,-0.785,2,7,0.083,7,0.053,1.803
26.88,0.311,-0.786,2,7,0.083,7,0.236,1.803
27.01,0.312,-0.785,2,7,0.083,7,0.053,1.803
27.14,0.311,-0.786,2,7,0.083,7,0.236,1.803
27.26,0.312,-0.785,2,7,0.083,7,0.053,1.803
27.39,0.311,-0.786,2,7,0.083,7,0.236,1.803
27.52,0.312,-0.786,2,7,0.083,7,0.053,1.803
27.65,0.311,-0.786,2,7,0.083,7,0.236,1.803
27.78,0.311,-0.787,2,7,0.083,7,0.236,1.803
27.90,0.311,-0.787,2,7,0.083,7,0.236,1.803
28.03,0.311,-0.787,2,7,0.083,7,0.236,1.803
28.16,0.311,-0.787,2,7,0.083,7,0.236,1.803
28.29,0.311,-0.787,2,7,0.083,7,0.236,1.803
28.42,0.313,-0.786,2,7,0.083,7,0.053,1.803
28.54,0.311,-0.787,2,7,0.083,7,0.236,1.803
28.67,0.311,-0.787,2,7,0.083,7,0.236,1.803
28.80,0.311,-0.787,2,7,0.083,7,0.236,1.803
28.93,0.311,-0.787,2,7,0.083,7,0.236,1.803
29.06,0.313,-0.786,2,7,0.083,7,0.053,1.803
29.18,0.312,-0.787,2,7,0.083,7,0.236,1.803
29.31,0.311,-0.787,2,7,0.083,7,0.236,1.803
29.44,0.313,-0.786,2,7,0.083,7,0.053,1.803
29.57,0.312,-0.787,2,7,0.083,7,0.236,1.803
29.70,0.311,-0.787,2,7,0.083,7,0.236,1.803
29.82,0.312,-0.787,2,7,0.083,7,0.236,1.803
29.95,0.312,-0.787,2,7,0.083,7,0.236,1.803
30.08,0.312,-0.787,2,7,0.083,7,0.236,1.803
30.21,0.312,-0.787,2,7,0.083,7,0.236,1.803
30.34,0.312,-0.787,2,7,0.083,7,0.236,1.803
30.46,0.312,-0.787,2,7,0.083,7,0.236,1.803
30.59,0.312,-0.787,2,7,0.083,7,0.236,1.803
30.72,0.312,-0.787,2,7,0.083,7,0.236,1.803
30.85,0.313,-0.786,2,7,0.083,7,0.053,1.803
30.98,0.312,-0.787,2,7,0.083,7,0.236,1.803
31.10,0.312,-0.787,2,7,0.083,7,0.236,1.803
31.23,0.313,-0.786,2,7,0.083,7,0.053,1.803
31.36,0.312,-0.787,2,7,0.083,7,0.236,1.803
31.49,0.312,-0.787,2,7,0.083,7,0.236,1.803
31.62,0.313,-0.786,2,7,0.083,7,0.053,1.803
31.74,0.312,-0.787,2,7,0.083,7,0.236,1.803
31.87,0.312,-0.787,2,7,0.083,7,0.236,1.803
32.00,0.313,-0.786,2,7,0.083,7,0.053,1.803
32.13,0.312,-0.787,2,7,0.083,7,0.236,1.803
32.26,0.312,-0.787,2,7,0.083,7,0.236,1.803
32.38,0.313,-0.786,2,7,0.083,7,0.053,1.803
32.51,0.312,-0.787,2,7,0.083,7,0.236,1.803
32.64,0.312,-0.787,2,7,0.083,7,0.236,1.803
32.77,0.313,-0.786,2,7,0.083,7,0.053,1.803
32.90,0.312,-0.787,2,7,0.083,7,0.236,1.803
33.02,0.312,-0.787,2,7,0.083,7,0.236,1.803
33.15,0.313,-0.786,2,7,0.083,7,0.053,1.803
33.28,0.312,-0.787,2,7,0.083,7,0.236,1.803
33.41,0.312,-0.787,2,7,0.083,7,0.236,1.803
33.54,0.313,-0.786,2,7,0.083,7,0.053,1.803
33.66,0.312,-0.787,2,7,0.083,7,0.236,1.803
33.79,0.312,-0.787,2,7,0.083,7,0.236,1.803
33.92,0.313,-0.786,2,7,0.083,7,0.053,1.803
34.05,0.312,-0.787,2,7,0.083,7,0.236,1.803
34.18,0.312,-0.787,2,7,0.083,7,0.236,1.803
34.30,0.313,-0.786,2,7,0.083,7,0.053,1.803
34.43,0.312,-0.787,2,7,0.083,7,0.236,1.803
34.56,0.312,-0.787,2,7,0.083,7,0.236,1.803
34.69,0.313,-0.786,2,7,0.083,7,0.053,1.803
34.82,0.312,-0.787,2,7,0.083,7,0.236,1.803
34.94,0.312,-0.787,2,7,0.083,7,0.236,1.803
35.07,0.313,-0.786,2,7,0.083,7,0.053,1.803
35.20,0.312,-0.787,2,7,0.083,7,0.236,1.803
35.33,0.312,-0.787,2,7,0.083,7,0.236,1.803
35.46,0.313,-0.786,2,7,0.083,7,0.053,1.803
35.58,0.312,-0.787,2,7,0.083,7,0.236,1.803
35.71,0.312,-0.787,2,7,0.083,7,0.236,1.803
35.84,0.313,-0.786,2,7,0.083,7,0.053,1.803
35.97,0.312,-0.787,2,7,0.083,7,0.236,1.803
36.10,0.312,-0.787,2,7,0.083,7,0.236,1.803
36.22,0.313,-0.786,2,7,0.083,7,0.053,1.803
36.35,0.312,-0.787,2,7,0.083,7,0.236,1.803
36.48,0.312,-0.787,2,7,0.083,7,0.236,1.803
36.61,0.313,-0.787,2,7,0.083,7,0.053,1.803
36.74,0.312,-0.787,2,7,0.083,7,0.236,1.803
36.86,0.312,-0.787,2,7,0.083,7,0.236,1.803
36.99,0.312,-0.787,2,7,0.083,7,0.236,1.803
37.12,0.312,-0.787,2,7,0.083,7,0.236,1.803
37.25,0.312,-0.787,2,7,0.083,7,0.236,1.803
37.38,0.312,-0.787,2,7,0.083,7,0.236,1.803
37.50,0.312,-0.787,2,7,0.083,7,0.236,1.803
37.63,0.312,-0.787,2,7,0.083,7,0.236,1.803
37.76,0.312,-0.787,2,7,0.083,7,0.236,1.803
37.89,0.312,-0.787,2,7,0.083,7,0.236,1.803
38.02,0.312,-0.787,2,7,0.083,7,0.236,1.803
38.14,0.312,-0.787,2,7,0.083,7,0.236,1.803
38.27,0.312,-0.787,2,7,0.083,7,0.236,1.803
38.40,0.312,-0.787,2,7,0.083,7,0.236,1.803
38.53,0.312,-0.788,2,7,0.083,7,0.236,1.803
38.66,0.312,-0.787,2,7,0.083,7,0.236,1.803
38.78,0.312,-0.787,2,7,0.083,7,0.236,1.803
38.91,0.312,-0.788,2,7,0.083,7,0.236,1.803
39.04,0.314,-0.787,2,7,0.083,7,0.053,1.803
39.17,0.312,-0.787,2,7,0.083,7,0.236,1.803
39.30,0.312,-0.788,2,7,0.083,7,0.236,1.803
39.42,0.314,-0.787,2,7,0.083,7,0.053,1.803
39.55,0.312,-0.787,2,7,0.083,7,0.236,1.803
39.68,0.312,-0.788,2,7,0.083,7,0.236,1.803
39.81,0.314,-0.787,2,7,0.083,7,0.053,1.803
39.94,0.312,-0.787,2,7,0.083,7,0.236,1.803
40.06,0.312,-0.788,2,7,0.083,7,0.236,1.803
40.19,0.314,-0.787,2,7,0.083,7,0.053,1.803
40.32,0.312,-0.787,2,7,0.083,7,0.236,1.803
40.45,0.312,-0.788,2,7,0.083,7,0.236,1.803
40.58,0.312,-0.788,2,7,0.083,7,0.236,1.803
40.70,0.312,-0.788,2,7,0.083,7,0.236,1.803
40.83,0.312,-0.788,2,7,0.083,7,0.236,1.803
40.96,0.312,-0.788,2,7,0.083,7,0.236,1.803
41.09,0.312,-0.788,2,7,0.083,7,0.236,1.803
41.22,0.312,-0.788,2,7,0.083,7,0.236,1.803
41.34,0.312,-0.788,2,7,0.083,7,0.236,1.803
41.47,0.312,-0.788,2,7,0.083,7,0.236,1.803
41.60,0.312,-0.788,2,7,0.083,7,0.236,1.803
41.73,0.312,-0.788,2,7,0.083,7,0.236,1.803
41.86,0.314,-0.787,2,7,0.083,7,0.053,1.803
41.98,0.312,-0.788,2,7,0.083,7,0.236,1.803
42.11,0.312,-0.788,2,7,0.083,7,0.236,1.803
42.24,0.314,-0.787,2,7,0.083,7,0.053,1.803
42.37,0.312,-0.788,2,7,0.083,7,0.236,1.803
42.50,0.312,-0.788,2,7,0.083,7,0.236,1.803
42.62,0.314,-0.787,2,7,0.083,7,0.053,1.803
42.75,0.312,-0.788,2,7,0.083,7,0.236,1.803
42.88,0.312,-0.788,2,7,0.083,7,0.236,1.803
43.01,0.314,-0.787,2,7,0.083,7,0.053,1.803
43.14,0.312,-0.788,2,7,0.083,7,0.236,1.803
43.26,0.312,-0.788,2,7,0.083,7,0.236,1.803
43.39,0.312,-0.788,2,7,0.083,7,0.236,1.803
43.52,0.313,-0.788,2,7,0.083,7,0.236,1.803
43.65,0.312,-0.788,2,7,0.083,7,0.236,1.803
43.78,0.312,-0.788,2,7,0.083,7,0.236,1.803
43.90,0.313,-0.788,2,7,0.083,7,0.236,1.803
44.03,0.312,-0.788,2,7,0.083,7,0.236,1.803
44.16,0.312,-0.788,2,7,0.083,7,0.236,1.803
44.29,0.313,-0.788,2,7,0.083,7,0.236,1.803
44.42,0.312,-0.788,2,7,0.083,7,0.236,1.803
44.54,0.312,-0.788,2,7,0.083,7,0.236,1.803
44.67,0.314,-0.787,2,7,0.083,7,0.053,1.803
44.80,0.313,-0.788,2,7,0.083,7,0.236,1.803
44.93,0.312,-0.788,2,7,0.083,7,0.236,1.803
45.06,0.314,-0.787,2,7,0.083,7,0.053,1.803
45.18,0.313,-0.788,2,7,0.083,7,0.236,1.803
45.31,0.312,-0.788,2,7,0.083,7,0.236,1.803
45.44,0.314,-0.787,2,7,0.083,7,0.053,1.803
45.57,0.313,-0.788,2,7,0.083,7,0.236,1.803
45.70,0.312,-0.788,2,7,0.083,7,0.236,1.803
45.82,0.312,-0.788,2,7,0.083,7,0.236,1.803
45.95,0.313,-0.788,2,7,0.083,7,0.236,1.803
46.08,0.313,-0.788,2,7,0.083,7,0.236,1.803
46.21,0.312,-0.788,2,7,0.083,7,0.236,1.803
46.34,0.313,-0.788,2,7,0.083,7,0.236,1.803
46.46,0.313,-0.788,2,7,0.083,7,0.236,1.803
46.59,0.312,-0.788,2,7,0.083,7,0.236,1.803
46.72,0.313,-0.788,2,7,0.083,7,0.236,1.803
46.85,0.313,-0.788,2,7,0.083,7,0.236,1.803
46.98,0.313,-0.788,2,7,0.083,7,0.236,1.803
47.10,0.313,-0.788,2,7,0.083,7,0.236,1.803
47.23,0.313,-0.788,2,7,0.083,7,0.236,1.803
47.36,0.313,-0.788,2,7,0.083,7,0.236,1.803
47.49,0.314,-0.787,2,7,0.083,7,0.053,1.803
47.62,0.313,-0.788,2,7,0.083,7,0.236,1.803
47.74,0.313,-0.788,2,7,0.083,7,0.236,1.803
47.87,0.314,-0.787,2,7,0.083,7,0.053,1.803
48.00,0.313,-0.788,2,7,0.083,7,0.236,1.803
48.13,0.313,-0.788,2,7,0.083,7,0.236,1.803
48.26,0.314,-0.787,2,7,0.083,7,0.053,1.803
48.38,0.313,-0.788,2,7,0.083,7,0.236,1.803
48.51,0.313,-0.788,2,7,0.083,7,0.236,1.803
48.64,0.313,-0.788,2,7,0.083,7,0.236,1.803
48.77,0.313,-0.788,2,7,0.083,7,0.236,1.803
48.90,0.313,-0.788,2,7,0.083,7,0.236,1.803
49.02,0.313,-0.788,2,7,0.083,7,0.236,1.803
49.15,0.313,-0.788,2,7,0.083,7,0.236,1.803
49.28,0.313,-0.788,2,7,0.083,7,0.236,1.803
49.41,0.313,-0.788,2,7,0.083,7,0.236,1.803
49.54,0.313,-0.788,2,7,0.083,7,0.236,1.803
49.66,0.313,-0.788,2,7,0.083,7,0.236,1.803
49.79,0.313,-0.788,2,7,0.083,7,0.236,1.803
49.92,0.314,-0.787,2,7,0.083,7,0.053,1.803
50.05,0.313,-0.788,2,7,0.083,7,0.236,1.803
50.18,0.313,-0.788,2,7,0.083,7,0.236,1.803
50.30,0.314,-0.787,2,7,0.083,7,0.053,1.803
50.43,0.313,-0.788,2,7,0.083,7,0.236,1.803
50.56,0.313,-0.788,2,7,0.083,7,0.236,1.803
50.69,0.314,-0.787,2,7,0.083,7,0.053,1.803
50.82,0.313,-0.788,2,7,0.083,7,0.236,1.803
50.94,0.313,-0.788,2,7,0.083,7,0.236,1.803
51.07,0.314,-0.787,2,7,0.083,7,0.053,1.803
51.20,0.313,-0.788,2,7,0.083,7,0.236,1.803
51.33,0.313,-0.788,2,7,0.083,7,0.236,1.803
51.46,0.313,-0.788,2,7,0.083,7,0.236,1.803
51.58,0.313,-0.788,2,7,0.083,7,0.236,1.803
51.71,0.313,-0.788,2,7,0.083,7,0.236,1.803
51.84,0.313,-0.788,2,7,0.083,7,0.236,1.803
51.97,0.313,-0.788,2,7,0.083,7,0.236,1.803
52.10,0.313,-0.788,2,7,0.083,7,0.236,1.803
52.22,0.313,-0.788,2,7,0.083,7,0.236,1.803
52.35,0.313,-0.788,2,7,0.083,7,0.236,1.803
52.48,0.313,-0.788,2,7,0.083,7,0.236,1.803
52.61,0.313,-0.788,2,7,0.083,7,0.236,1.803
52.74,0.314,-0.787,2,7,0.083,7,0.053,1.803
52.86,0.313,-0.788,2,7,0.083,7,0.236,1.803
52.99,0.313,-0.788,2,7,0.083,7,0.236,1.803
53.12,0.314,-0.787,2,7,0.083,7,0.053,1.803
53.25,0.313,-0.788,2,7,0.083,7,0.236,1.803
53.38,0.313,-0.788,2,7,0.083,7,0.236,1.803
53.50,0.314,-0.787,2,7,0.083,7,0.053,1.803
53.63,0.313,-0.788,2,7,0.083,7,0.236,1.803
53.76,0.313,-0.788,2,7,0.083,7,0.236,1.803
53.89,0.314,-0.787,2,7,0.083,7,0.053,1.803
54.02,0.313,-0.788,2,7,0.083,7,0.236,1.803
54.14,0.313,-0.788,2,7,0.083,7,0.236,1.803
54.27,0.313,-0.788,2,7,0.083,7,0.236,1.803
54.40,0.313,-0.788,2,7,0.083,7,0.236,1.803
54.53,0.313,-0.788,2,7,0.083,7,0.236,1.803
54.66,0.313,-0.788,2,7,0.083,7,0.236,1.803
54.78,0.313,-0.788,2,7,0.083,7,0.236,1.803
54.91,0.313,-0.788,2,7,0.083,7,0.236,1.803
55.04,0.313,-0.788,2,7,0.083,7,0.236,1.803
55.17,0.313,-0.788,2,7,0.083,7,0.236,1.803
55.30,0.313,-0.788,2,7,0.083,7,0.236,1.803
55.42,0.313,-0.788,2,7,0.083,7,0.236,1.803
55.55,0.313,-0.788,2,7,0.083,7,0.236,1.803
55.68,0.313,-0.788,2,7,0.083,7,0.236,1.803
55.81,0.313,-0.788,2,7,0.083,7,0.236,1.803
55.94,0.314,-0.787,2,7,0.083,7,0.053,1.803
56.06,0.313,-0.788,2,7,0.083,7,0.236,1.803
56.19,0.313,-0.788,2,7,0.083,7,0.236,1.803
56.32,0.314,-0.787,2,7,0.083,7,0.053,1.803
56.45,0.313,-0.788,2,7,0.083,7,0.236,1.803
56.58,0.313,-0.788,2,7,0.083,7,0.236,1.803
56.70,0.314,-0.787,2,7,0.083,7,0.053,1.803
56.83,0.313,-0.788,2,7,0.083,7,0.236,1.803
56.96,0.313,-0.788,2,7,0.083,7,0.236,1.803
57.09,0.313,-0.788,2,7,0.083,7,0.236,1.803
