time,x,y,row,col,coverage,collision_count,v,w
10.11,-1.014,-0.550,3,1,0.046,1,0.212,-0.199
10.24,-0.990,-0.537,3,1,0.046,1,0.220,-0.071
10.37,-0.967,-0.524,3,1,0.046,1,0.179,0.057
10.50,-0.950,-0.513,3,1,0.046,1,0.106,0.185
10.62,-0.939,-0.507,3,1,0.046,1,0.066,0.263
10.75,-0.934,-0.503,3,1,0.046,1,0.031,0.314
10.88,-0.931,-0.501,3,1,0.046,1,0.015,0.229
11.01,-0.930,-0.500,3,1,0.046,1,0.015,0.101
11.14,-0.928,-0.499,3,1,0.046,1,0.016,-0.027
11.26,-0.927,-0.498,3,1,0.046,1,0.015,-0.155
11.39,-0.925,-0.496,3,1,0.046,1,0.015,-0.283
11.52,-0.923,-0.495,3,1,0.046,1,0.018,-0.411
11.65,-0.920,-0.493,3,1,0.046,1,0.050,-0.283
11.78,-0.913,-0.489,3,1,0.046,1,0.091,-0.155
11.90,-0.904,-0.484,3,1,0.046,1,0.090,-0.027
12.03,-0.894,-0.479,3,2,0.046,1,0.048,0.101
12.16,-0.888,-0.476,3,2,0.046,1,0.035,-0.027
12.29,-0.884,-0.474,3,2,0.046,1,0.044,-0.091
12.42,-0.879,-0.471,3,2,0.046,1,0.054,-0.219
12.54,-0.872,-0.468,3,2,0.046,1,0.058,-0.283
12.67,-0.863,-0.464,3,2,0.046,1,0.109,-0.155
12.80,-0.850,-0.458,3,2,0.046,1,0.099,-0.091
12.93,-0.838,-0.453,3,2,0.046,1,0.097,-0.091
13.06,-0.826,-0.448,4,2,0.056,1,0.103,-0.219
13.18,-0.813,-0.443,4,2,0.056,1,0.127,-0.283
13.31,-0.797,-0.438,4,2,0.056,1,0.142,-0.411
13.44,-0.778,-0.433,4,2,0.056,1,0.204,-0.475
13.57,-0.753,-0.427,4,2,0.056,1,0.222,-0.411
13.70,-0.728,-0.422,4,2,0.056,1,0.222,-0.411
13.82,-0.702,-0.417,4,2,0.056,1,0.222,-0.411
13.95,-0.677,-0.413,4,2,0.056,1,0.188,-0.539
14.08,-0.655,-0.410,4,3,0.065,1,0.188,-0.539
14.21,-0.633,-0.409,4,3,0.065,1,0.222,-0.411
14.34,-0.607,-0.407,4,3,0.065,1,0.257,-0.283
14.46,-0.578,-0.405,4,3,0.065,1,0.291,-0.155
14.59,-0.550,-0.403,4,3,0.065,1,0.274,-0.219
14.72,-0.522,-0.401,4,3,0.065,1,0.257,-0.283
14.85,-0.495,-0.399,4,3,0.065,1,0.222,-0.411
14.98,-0.472,-0.398,4,3,0.065,1,0.188,-0.539
15.10,-0.455,-0.397,4,3,0.065,1,0.171,-0.599
15.23,-0.439,-0.396,4,4,0.074,1,0.174,-0.589
15.36,-0.423,-0.395,4,4,0.074,1,0.174,-0.590
15.49,-0.407,-0.394,4,4,0.074,1,0.176,-0.583
15.62,-0.390,-0.393,4,4,0.074,1,0.177,-0.577
15.74,-0.374,-0.392,4,4,0.074,1,0.174,-0.591
15.87,-0.357,-0.391,4,4,0.074,1,0.173,-0.595
16.00,-0.341,-0.390,4,4,0.074,1,0.173,-0.593
16.13,-0.325,-0.390,4,4,0.074,1,0.170,-0.606
16.26,-0.309,-0.389,4,4,0.074,1,0.176,-0.584
16.38,-0.292,-0.388,4,4,0.074,1,0.169,-0.609
16.51,-0.277,-0.387,4,4,0.074,1,0.169,-0.609
16.64,-0.261,-0.386,4,4,0.074,1,0.169,-0.608
16.77,-0.245,-0.385,4,4,0.074,1,0.170,-0.603
16.90,-0.229,-0.384,4,4,0.074,1,0.169,-0.609
17.02,-0.213,-0.383,4,5,0.083,1,0.167,-0.617
17.15,-0.197,-0.382,4,5,0.083,1,0.167,-0.614
17.28,-0.181,-0.381,4,5,0.083,1,0.167,-0.614
17.41,-0.166,-0.380,4,5,0.083,1,0.166,-0.621
17.54,-0.150,-0.380,4,5,0.083,1,0.166,-0.621
17.66,-0.135,-0.379,4,5,0.083,1,0.166,-0.621
17.79,-0.119,-0.378,4,5,0.083,1,0.168,-0.613
17.92,-0.104,-0.377,4,5,0.083,1,0.165,-0.622
18.05,-0.088,-0.376,4,5,0.083,1,0.165,-0.622
18.18,-0.073,-0.375,4,5,0.083,1,0.163,-0.630
18.30,-0.058,-0.374,4,5,0.083,1,0.163,-0.630
18.43,-0.043,-0.373,4,5,0.083,1,0.164,-0.626
18.56,-0.028,-0.372,4,5,0.083,1,0.162,-0.634
18.69,-0.013,-0.371,4,5,0.083,1,0.162,-0.634
18.82,0.001,-0.371,4,6,0.093,1,0.162,-0.634
18.94,0.014,-0.370,4,6,0.093,1,0.162,-0.634
19.07,0.026,-0.369,4,6,0.093,1,0.128,-0.762
19.20,0.036,-0.368,4,6,0.093,1,0.162,-0.634
19.33,0.048,-0.368,4,6,0.093,1,0.128,-0.762
19.46,0.055,-0.367,4,6,0.093,1,0.111,-0.824
19.58,0.061,-0.367,4,6,0.093,1,0.096,-0.880
19.71,0.063,-0.367,4,6,0.093,1,0.088,-0.909
19.84,0.065,-0.367,4,6,0.093,1,0.084,-0.926
19.97,0.065,-0.367,4,6,0.093,1,0.071,-0.972
20.10,0.067,-0.367,4,6,0.093,1,0.106,-0.844
20.22,0.074,-0.366,4,6,0.093,1,0.140,-0.716
20.35,0.084,-0.366,4,6,0.093,1,0.123,-0.780
20.48,0.090,-0.365,4,6,0.093,1,0.096,-0.882
20.61,0.094,-0.365,4,6,0.093,1,0.089,-0.904
20.74,0.095,-0.365,4,6,0.093,1,0.078,-0.946
20.86,0.095,-0.365,4,6,0.093,1,0.073,-0.967
20.99,0.097,-0.365,4,6,0.093,1,0.107,-0.839
21.12,0.104,-0.365,4,6,0.093,1,0.124,-0.775
21.25,0.111,-0.364,4,6,0.093,1,0.110,-0.827
21.38,0.118,-0.364,4,6,0.093,1,0.114,-0.815
21.50,0.123,-0.364,4,6,0.093,1,0.095,-0.882
21.63,0.125,-0.363,4,6,0.093,1,0.087,-0.914
21.76,0.127,-0.363,4,6,0.093,1,0.083,-0.930
21.89,0.128,-0.363,4,6,0.093,1,0.089,-0.905
22.02,0.129,-0.363,4,6,0.093,1,0.085,-0.921
22.14,0.131,-0.363,4,6,0.093,1,0.083,-0.929
22.27,0.132,-0.363,4,6,0.093,1,0.089,-0.905
22.40,0.134,-0.363,4,6,0.093,1,0.085,-0.920
22.53,0.135,-0.363,4,6,0.093,1,0.082,-0.930
22.66,0.136,-0.363,4,6,0.093,1,0.081,-0.937
22.78,0.137,-0.363,4,6,0.093,1,0.080,-0.940
22.91,0.137,-0.363,4,6,0.093,1,0.079,-0.942
23.04,0.138,-0.363,4,6,0.093,1,0.079,-0.943
23.17,0.138,-0.363,4,6,0.093,1,0.079,-0.943
23.30,0.139,-0.363,4,6,0.093,1,0.079,-0.943
23.42,0.139,-0.363,4,6,0.093,1,0.079,-0.943
23.55,0.139,-0.363,4,6,0.093,1,0.079,-0.943
23.68,0.140,-0.363,4,6,0.093,1,0.079,-0.943
23.81,0.140,-0.363,4,6,0.093,1,0.079,-0.943
23.94,0.141,-0.363,4,6,0.093,1,0.079,-0.943
24.06,0.141,-0.363,4,6,0.093,1,0.080,-0.940
24.19,0.142,-0.363,4,6,0.093,1,0.081,-0.937
24.32,0.143,-0.362,4,6,0.093,1,0.081,-0.935
24.45,0.144,-0.362,4,6,0.093,1,0.081,-0.934
24.58,0.144,-0.362,4,6,0.093,1,0.082,-0.934
24.70,0.145,-0.362,4,6,0.093,1,0.082,-0.933
24.83,0.146,-0.362,4,6,0.093,1,0.082,-0.933
24.96,0.147,-0.362,4,6,0.093,1,0.082,-0.932
25.09,0.148,-0.362,4,6,0.093,1,0.083,-0.928
25.22,0.149,-0.362,4,6,0.093,1,0.084,-0.926
25.34,0.150,-0.362,4,6,0.093,1,0.084,-0.924
25.47,0.152,-0.362,4,6,0.093,1,0.084,-0.924
25.60,0.153,-0.362,4,6,0.093,1,0.084,-0.923
25.73,0.154,-0.362,4,6,0.093,1,0.085,-0.922
25.86,0.156,-0.362,4,6,0.093,1,0.085,-0.922
25.98,0.157,-0.362,4,6,0.093,1,0.085,-0.921
26.11,0.159,-0.362,4,6,0.093,1,0.085,-0.921
26.24,0.160,-0.361,4,6,0.093,1,0.085,-0.921
26.37,0.162,-0.361,4,6,0.093,1,0.085,-0.920
26.50,0.163,-0.361,4,6,0.093,1,0.085,-0.920
26.62,0.165,-0.361,4,6,0.093,1,0.086,-0.919
26.75,0.166,-0.361,4,6,0.093,1,0.086,-0.918
26.88,0.168,-0.361,4,6,0.093,1,0.087,-0.914
27.01,0.170,-0.361,4,6,0.093,1,0.088,-0.911
27.14,0.172,-0.361,4,6,0.093,1,0.088,-0.910
27.26,0.173,-0.361,4,6,0.093,1,0.088,-0.908
27.39,0.176,-0.361,4,6,0.093,1,0.089,-0.907
27.52,0.178,-0.360,4,6,0.093,1,0.089,-0.907
27.65,0.180,-0.360,4,6,0.093,1,0.089,-0.904
27.78,0.182,-0.360,4,6,0.093,1,0.091,-0.900
27.90,0.184,-0.360,4,6,0.093,1,0.091,-0.898
28.03,0.187,-0.360,4,6,0.093,1,0.092,-0.896
28.16,0.189,-0.360,4,6,0.093,1,0.092,-0.894
28.29,0.192,-0.360,4,6,0.093,1,0.092,-0.893
28.42,0.195,-0.359,4,6,0.093,1,0.093,-0.892
28.54,0.198,-0.359,4,6,0.093,1,0.093,-0.891
28.67,0.200,-0.359,4,6,0.093,1,0.094,-0.888
28.80,0.203,-0.359,4,6,0.093,1,0.094,-0.886
28.93,0.206,-0.359,4,6,0.093,1,0.095,-0.884
29.06,0.209,-0.359,4,6,0.093,1,0.095,-0.883
29.18,0.213,-0.358,4,6,0.093,1,0.095,-0.885
29.31,0.216,-0.358,4,6,0.093,1,0.094,-0.886
29.44,0.219,-0.358,4,6,0.093,1,0.094,-0.887
29.57,0.222,-0.358,4,6,0.093,1,0.094,-0.886
29.70,0.225,-0.358,4,6,0.093,1,0.095,-0.885
29.82,0.228,-0.358,4,7,0.102,1,0.095,-0.885
29.95,0.231,-0.357,4,7,0.102,1,0.095,-0.884
30.08,0.234,-0.357,4,7,0.102,1,0.101,-0.862
30.21,0.238,-0.357,4,7,0.102,1,0.097,-0.875
30.34,0.243,-0.357,4,7,0.102,1,0.120,-0.791
30.46,0.249,-0.356,4,7,0.102,1,0.118,-0.799
30.59,0.257,-0.356,4,7,0.102,1,0.123,-0.780
30.72,0.265,-0.355,4,7,0.102,1,0.136,-0.730
30.85,0.276,-0.355,4,7,0.102,1,0.149,-0.681
30.98,0.288,-0.354,4,7,0.102,1,0.150,-0.679
31.10,0.300,-0.353,4,7,0.102,1,0.149,-0.681
31.23,0.312,-0.353,4,7,0.102,1,0.148,-0.688
31.36,0.325,-0.352,4,7,0.102,1,0.152,-0.671
31.49,0.336,-0.351,4,7,0.102,1,0.151,-0.674
31.62,0.349,-0.350,4,7,0.102,1,0.166,-0.619
31.74,0.366,-0.349,4,7,0.102,1,0.201,-0.491
31.87,0.388,-0.348,4,7,0.102,1,0.235,-0.363
32.00,0.414,-0.346,4,7,0.102,1,0.227,-0.394
32.13,0.439,-0.345,4,7,0.102,1,0.223,-0.406
32.26,0.463,-0.343,4,8,0.111,1,0.221,-0.415
32.38,0.487,-0.341,4,8,0.111,1,0.217,-0.429
32.51,0.509,-0.340,4,8,0.111,1,0.216,-0.435
32.64,0.531,-0.339,4,8,0.111,1,0.205,-0.474
32.77,0.553,-0.337,4,8,0.111,1,0.198,-0.500
32.90,0.573,-0.336,4,8,0.111,1,0.199,-0.495
33.02,0.593,-0.335,4,8,0.111,1,0.196,-0.507
33.15,0.612,-0.333,4,8,0.111,1,0.190,-0.532
33.28,0.630,-0.332,4,8,0.111,1,0.191,-0.527
33.41,0.648,-0.331,4,8,0.111,1,0.177,-0.578
33.54,0.665,-0.330,4,8,0.111,1,0.176,-0.584
33.66,0.682,-0.329,4,9,0.120,1,0.171,-0.601
33.79,0.699,-0.328,4,9,0.120,1,0.169,-0.610
33.92,0.714,-0.327,4,9,0.120,1,0.171,-0.600
34.05,0.729,-0.326,4,9,0.120,1,0.171,-0.602
34.18,0.743,-0.325,4,9,0.120,1,0.136,-0.730
34.30,0.751,-0.325,4,9,0.120,1,0.105,-0.847
34.43,0.755,-0.324,4,9,0.120,1,0.087,-0.912
34.56,0.756,-0.324,4,9,0.120,1,0.078,-0.946
34.69,0.756,-0.324,4,9,0.120,1,0.074,-0.962
34.82,0.757,-0.324,4,9,0.120,1,0.072,-0.970
34.94,0.758,-0.324,4,9,0.120,1,0.070,-0.975
35.07,0.759,-0.324,4,9,0.120,1,0.070,-0.978
35.20,0.760,-0.325,4,9,0.120,1,0.069,-0.980
35.33,0.762,-0.326,4,9,0.120,1,0.069,-0.982
35.46,0.763,-0.327,4,9,0.120,1,0.069,-0.982
35.58,0.764,-0.328,4,9,0.120,1,0.069,-0.980
35.71,0.764,-0.331,4,9,0.120,1,0.069,-0.979
35.84,0.766,-0.333,4,9,0.120,1,0.070,-0.978
35.97,0.767,-0.336,4,9,0.120,1,0.070,-0.977
36.10,0.770,-0.339,4,9,0.120,1,0.071,-0.974
36.22,0.773,-0.343,4,9,0.120,1,0.072,-0.970
36.35,0.777,-0.347,4,9,0.120,1,0.097,-0.877
36.48,0.786,-0.353,4,9,0.120,1,0.115,-0.810
36.61,0.797,-0.359,4,9,0.120,1,0.089,-0.905
36.74,0.805,-0.365,4,9,0.120,1,0.073,-0.964
36.86,0.812,-0.371,4,9,0.120,1,0.074,-0.962
36.99,0.819,-0.379,4,9,0.120,1,0.108,-0.834
37.12,0.829,-0.390,4,9,0.120,1,0.143,-0.706
37.25,0.840,-0.406,4,9,0.120,1,0.177,-0.578
37.38,0.852,-0.425,4,9,0.120,1,0.212,-0.450
37.50,0.865,-0.448,4,9,0.120,1,0.246,-0.322
37.63,0.879,-0.472,3,9,0.130,1,0.280,-0.194
37.76,0.893,-0.497,3,9,0.130,2,0.315,-0.066
37.89,0.907,-0.521,3,10,0.139,2,0.332,-0.002
38.02,0.921,-0.546,3,10,0.139,2,0.298,-0.130
38.14,0.935,-0.571,3,10,0.139,2,0.263,-0.258
38.27,0.948,-0.595,3,10,0.139,2,0.229,-0.386
38.40,0.961,-0.617,3,10,0.139,2,0.194,-0.514
38.53,0.970,-0.637,3,10,0.139,2,0.177,-0.578
38.66,0.978,-0.658,3,10,0.139,2,0.181,-0.564
38.78,0.985,-0.679,2,10,0.148,2,0.176,-0.584
38.91,0.990,-0.700,2,10,0.148,2,0.173,-0.594
39.04,0.994,-0.722,2,10,0.148,2,0.167,-0.614
39.17,0.996,-0.743,2,10,0.148,2,0.146,-0.695
39.30,0.996,-0.759,2,10,0.148,2,0.163,-0.631
39.42,0.996,-0.772,2,10,0.148,2,0.130,-0.755
39.55,0.996,-0.779,2,10,0.148,2,0.109,-0.830
39.68,0.996,-0.784,2,10,0.148,2,0.099,-0.868
39.81,0.997,-0.787,2,10,0.148,2,0.094,-0.888
39.94,0.997,-0.790,2,10,0.148,2,0.091,-0.897
40.06,0.997,-0.792,2,10,0.148,2,0.090,-0.901
40.19,0.997,-0.794,2,10,0.148,2,0.090,-0.903
40.32,0.997,-0.797,2,10,0.148,2,0.090,-0.904
40.45,0.997,-0.799,2,10,0.148,2,0.090,-0.903
40.58,0.997,-0.801,2,10,0.148,2,0.090,-0.903
40.70,0.997,-0.803,2,10,0.148,2,0.090,-0.902
40.83,0.997,-0.806,2,10,0.148,2,0.090,-0.901
40.96,0.997,-0.808,2,10,0.148,2,0.091,-0.900
41.09,0.997,-0.810,2,10,0.148,2,0.091,-0.900
41.22,0.997,-0.813,2,10,0.148,2,0.091,-0.899
41.34,0.997,-0.815,2,10,0.148,2,0.091,-0.897
41.47,0.997,-0.818,2,10,0.148,2,0.092,-0.896
41.60,0.997,-0.820,2,10,0.148,2,0.092,-0.896
41.73,0.997,-0.823,2,10,0.148,2,0.092,-0.895
41.86,0.997,-0.825,2,10,0.148,2,0.092,-0.894
41.98,0.997,-0.828,2,10,0.148,2,0.093,-0.893
42.11,0.997,-0.831,2,10,0.148,2,0.093,-0.891
42.24,0.997,-0.834,2,10,0.148,2,0.093,-0.890
42.37,0.997,-0.836,2,10,0.148,2,0.093,-0.889
42.50,0.997,-0.839,2,10,0.148,2,0.094,-0.888
42.62,0.997,-0.842,2,10,0.148,2,0.094,-0.887
42.75,0.998,-0.845,2,10,0.148,2,0.094,-0.886
42.88,0.998,-0.848,2,10,0.148,2,0.095,-0.885
43.01,0.998,-0.851,2,10,0.148,2,0.089,-0.884
43.14,0.998,-0.854,2,10,0.148,2,0.095,-0.883
43.26,0.998,-0.857,2,10,0.148,2,0.093,-0.882
43.39,0.998,-0.859,2,10,0.148,2,0.086,-0.880
43.52,0.998,-0.862,2,10,0.148,2,0.086,-0.880
43.65,0.998,-0.864,2,10,0.148,2,0.087,-0.879
43.78,0.998,-0.866,2,10,0.148,2,0.083,-0.877
43.90,0.998,-0.868,2,10,0.148,2,0.087,-0.845
44.03,0.998,-0.871,2,10,0.148,2,0.090,-0.859
44.16,0.998,-0.873,2,10,0.148,2,0.091,-0.838
44.29,0.998,-0.876,2,10,0.148,2,0.090,-0.828
44.42,0.998,-0.879,2,10,0.148,2,0.097,-0.784
44.54,0.998,-0.885,2,10,0.148,2,0.103,-0.743
44.67,0.999,-0.891,2,10,0.148,2,0.111,-0.683
44.80,0.999,-0.897,2,10,0.148,2,0.100,-0.651
44.93,0.999,-0.904,1,10,0.157,2,0.099,-0.632
45.06,0.999,-0.910,1,10,0.157,2,0.097,-0.622
45.18,0.999,-0.916,1,10,0.157,2,0.084,-0.616
45.31,0.999,-0.921,1,10,0.157,2,0.089,-0.611
45.44,0.999,-0.925,1,10,0.157,2,0.083,-0.608
45.57,1.000,-0.929,1,10,0.157,2,0.079,-0.606
45.70,1.000,-0.933,1,10,0.157,2,0.075,-0.604
45.82,1.000,-0.936,1,10,0.157,2,0.072,-0.603
45.95,1.000,-0.939,1,10,0.157,2,0.069,-0.602
46.08,1.000,-0.941,1,10,0.157,2,0.061,-0.601
46.21,1.000,-0.943,1,10,0.157,2,0.052,-0.600
46.34,1.000,-0.944,1,10,0.157,2,0.060,-0.599
46.46,1.000,-0.945,1,10,0.157,2,0.063,-0.598
46.59,1.000,-0.946,1,10,0.157,2,0.063,-0.598
46.72,1.000,-0.948,1,10,0.157,2,0.049,-0.598
46.85,1.000,-0.949,1,10,0.157,2,0.057,-0.597
46.98,1.000,-0.950,1,10,0.157,2,0.056,-0.597
47.10,1.000,-0.951,1,10,0.157,2,0.054,-0.579
47.23,1.000,-0.952,1,10,0.157,2,0.058,-0.568
47.36,1.000,-0.953,1,10,0.157,2,0.056,-0.554
47.49,1.000,-0.955,1,10,0.157,2,0.042,-0.577
47.62,1.000,-0.955,1,10,0.157,2,0.052,-0.563
47.74,1.000,-0.956,1,10,0.157,2,0.056,-0.520
47.87,1.000,-0.958,1,10,0.157,2,0.046,-0.392
48.00,1.000,-0.962,1,10,0.157,2,0.055,-0.264
48.13,1.000,-0.966,1,10,0.157,2,0.054,-0.264
48.26,1.000,-0.970,1,10,0.157,2,0.051,-0.264
48.38,1.000,-0.973,1,10,0.157,2,0.044,-0.200
48.51,1.000,-0.976,1,10,0.157,2,0.041,-0.072
48.64,1.000,-0.980,1,10,0.157,2,0.016,-0.008
48.77,1.000,-0.982,1,10,0.157,2,0.023,0.120
48.90,1.000,-0.983,1,10,0.157,2,0.015,0.184
49.02,1.000,-0.983,1,10,0.157,2,0.025,0.248
49.15,1.000,-0.984,1,10,0.157,2,0.020,0.312
49.28,1.001,-0.985,1,10,0.157,2,0.014,0.440
49.41,1.001,-0.987,1,10,0.157,2,0.013,0.568
49.54,1.001,-0.988,1,10,0.157,2,0.013,0.632
49.66,1.002,-0.990,1,10,0.157,2,0.013,0.504
49.79,1.003,-0.991,1,10,0.157,2,0.014,0.376
49.92,1.004,-0.991,1,10,0.157,2,0.015,0.248
50.05,1.005,-0.992,1,10,0.157,2,0.015,0.120
50.18,1.005,-0.994,1,10,0.157,2,0.016,-0.008
50.30,1.006,-0.996,1,10,0.157,2,0.015,-0.136
50.43,1.006,-0.997,1,10,0.157,2,0.015,-0.264
50.56,1.007,-0.999,1,10,0.157,2,0.014,-0.328
50.69,1.007,-1.001,1,10,0.157,2,0.014,-0.392
50.82,1.007,-1.003,1,10,0.157,2,0.015,-0.264
50.94,1.008,-1.005,1,10,0.157,2,0.015,-0.136
51.07,1.008,-1.006,1,10,0.157,2,0.016,-0.008
51.20,1.008,-1.008,1,10,0.157,2,0.015,0.120
51.33,1.009,-1.009,1,10,0.157,2,0.015,0.248
51.46,1.009,-1.010,1,10,0.157,2,0.014,0.376
51.58,1.010,-1.011,1,10,0.157,2,0.013,0.504
51.71,1.010,-1.012,1,10,0.157,2,0.013,0.504
51.84,1.011,-1.013,1,10,0.157,2,0.014,0.376
51.97,1.012,-1.013,1,10,0.157,2,0.015,0.248
52.10,1.013,-1.014,1,10,0.157,2,0.015,0.120
52.22,1.014,-1.016,1,10,0.157,2,0.016,-0.008
52.35,1.015,-1.018,1,10,0.157,2,0.015,-0.136
52.48,1.015,-1.019,1,10,0.157,2,0.015,-0.200
52.61,1.016,-1.021,1,10,0.157,2,0.015,-0.264
52.74,1.016,-1.023,1,10,0.157,2,0.015,-0.264
52.86,1.017,-1.025,1,10,0.157,2,0.015,-0.200
52.99,1.017,-1.027,1,10,0.157,2,0.016,-0.072
53.12,1.017,-1.028,1,10,0.157,2,0.016,0.056
53.25,1.018,-1.030,1,10,0.157,2,0.015,0.120
53.38,1.019,-1.031,1,10,0.157,2,0.015,0.248
53.50,1.019,-1.031,1,10,0.157,2,0.014,0.376
53.63,1.020,-1.032,1,10,0.157,2,0.014,0.440
53.76,1.021,-1.033,1,10,0.157,2,0.014,0.440
53.89,1.022,-1.033,1,10,0.157,2,0.014,0.440
54.02,1.024,-1.033,1,10,0.157,2,0.014,0.312
54.14,1.025,-1.034,1,10,0.157,2,0.015,0.248
54.27,1.026,-1.035,1,10,0.157,2,0.015,0.184
54.40,1.027,-1.036,1,10,0.157,2,0.015,0.120
54.53,1.028,-1.038,1,10,0.157,2,0.016,0.056
54.66,1.029,-1.040,1,10,0.157,2,0.016,-0.008
54.78,1.029,-1.042,1,10,0.157,2,0.016,-0.072
54.91,1.030,-1.043,1,10,0.157,2,0.015,-0.136
55.04,1.031,-1.045,1,10,0.157,2,0.015,-0.200
55.17,1.032,-1.047,1,10,0.157,2,0.015,-0.136
55.30,1.032,-1.049,1,10,0.157,2,0.015,-0.136
55.42,1.033,-1.050,1,10,0.157,2,0.016,-0.008
55.55,1.034,-1.052,1,10,0.157,2,0.016,0.056
